,Unnamed: 0.1,tollgate_id,direction,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,volume,weekday,start_date_year,start_date_month,start_date_day,end_date_year,end_date_month,end_date_day,end_time_hour,end_time_min,start_time_hour,start_time_min
171,171,3,0,0.0,1014.3,87,1019.4,19.6,17,0.7,78,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,40.0,12.0,20.0
172,172,3,1,0.0,1014.3,87,1019.4,19.6,17,0.7,75,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,40.0,12.0,20.0
173,173,1,0,0.0,1014.3,87,1019.4,19.6,17,0.7,47,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,40.0,12.0,20.0
174,174,1,1,0.0,1014.3,87,1019.4,19.6,17,0.7,87,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,40.0,12.0,20.0
175,175,2,0,0.0,1014.3,87,1019.4,19.6,17,0.7,66,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,20.0,12.0,0.0
176,176,3,0,0.0,1014.3,87,1019.4,19.6,17,0.7,89,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,20.0,12.0,0.0
177,177,3,1,0.0,1014.3,87,1019.4,19.6,17,0.7,77,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,20.0,12.0,0.0
178,178,1,0,0.0,1014.3,87,1019.4,19.6,17,0.7,32,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,20.0,12.0,0.0
179,179,1,1,0.0,1014.3,87,1019.4,19.6,17,0.7,87,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,20.0,12.0,0.0
180,180,2,0,0.0,1013.7,79,1018.7,20.9,109,1.1,50,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,0.0,11.0,40.0
181,181,3,0,0.0,1013.7,79,1018.7,20.9,109,1.1,88,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,0.0,11.0,40.0
182,182,3,1,0.0,1013.7,79,1018.7,20.9,109,1.1,71,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,0.0,11.0,40.0
183,183,1,0,0.0,1013.7,79,1018.7,20.9,109,1.1,33,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,0.0,11.0,40.0
184,184,1,1,0.0,1013.7,79,1018.7,20.9,109,1.1,107,0,2016.0,10.0,17.0,2016.0,10.0,17.0,12.0,0.0,11.0,40.0
185,185,2,0,0.0,1013.7,79,1018.7,20.9,109,1.1,54,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,40.0,11.0,20.0
186,186,3,0,0.0,1013.7,79,1018.7,20.9,109,1.1,89,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,40.0,11.0,20.0
187,187,3,1,0.0,1013.7,79,1018.7,20.9,109,1.1,79,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,40.0,11.0,20.0
188,188,1,0,0.0,1013.7,79,1018.7,20.9,109,1.1,39,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,40.0,11.0,20.0
189,189,1,1,0.0,1013.7,79,1018.7,20.9,109,1.1,73,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,40.0,11.0,20.0
190,190,2,0,0.0,1013.7,79,1018.7,20.9,109,1.1,63,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,20.0,11.0,0.0
191,191,3,0,0.0,1013.7,79,1018.7,20.9,109,1.1,102,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,20.0,11.0,0.0
192,192,3,1,0.0,1013.7,79,1018.7,20.9,109,1.1,79,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,20.0,11.0,0.0
193,193,1,0,0.0,1013.7,79,1018.7,20.9,109,1.1,29,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,20.0,11.0,0.0
194,194,1,1,0.0,1013.7,79,1018.7,20.9,109,1.1,62,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,20.0,11.0,0.0
195,195,2,0,0.0,1013.7,79,1018.7,20.9,109,1.1,58,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,0.0,10.0,40.0
196,196,3,0,0.0,1013.7,79,1018.7,20.9,109,1.1,86,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,0.0,10.0,40.0
197,197,3,1,0.0,1013.7,79,1018.7,20.9,109,1.1,84,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,0.0,10.0,40.0
198,198,1,0,0.0,1013.7,79,1018.7,20.9,109,1.1,38,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,0.0,10.0,40.0
199,199,1,1,0.0,1013.7,79,1018.7,20.9,109,1.1,90,0,2016.0,10.0,17.0,2016.0,10.0,17.0,11.0,0.0,10.0,40.0
200,200,2,0,0.0,1013.7,79,1018.7,20.9,109,1.1,65,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,40.0,10.0,20.0
201,201,3,0,0.0,1013.7,79,1018.7,20.9,109,1.1,108,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,40.0,10.0,20.0
202,202,3,1,0.0,1013.7,79,1018.7,20.9,109,1.1,77,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,40.0,10.0,20.0
203,203,1,0,0.0,1013.7,79,1018.7,20.9,109,1.1,57,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,40.0,10.0,20.0
204,204,1,1,0.0,1013.7,79,1018.7,20.9,109,1.1,101,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,40.0,10.0,20.0
205,205,2,0,0.0,1013.7,79,1018.7,20.9,109,1.1,65,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,20.0,10.0,0.0
206,206,3,0,0.0,1013.7,79,1018.7,20.9,109,1.1,127,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,20.0,10.0,0.0
207,207,3,1,0.0,1013.7,79,1018.7,20.9,109,1.1,78,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,20.0,10.0,0.0
208,208,1,0,0.0,1013.7,79,1018.7,20.9,109,1.1,46,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,20.0,10.0,0.0
209,209,1,1,0.0,1013.7,79,1018.7,20.9,109,1.1,101,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,20.0,10.0,0.0
210,210,2,0,0.0,1013.7,79,1018.7,20.9,109,1.1,91,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,0.0,9.0,40.0
211,211,3,0,0.0,1013.7,79,1018.7,20.9,109,1.1,117,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,0.0,9.0,40.0
212,212,3,1,0.0,1013.7,79,1018.7,20.9,109,1.1,106,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,0.0,9.0,40.0
213,213,1,0,0.0,1013.7,79,1018.7,20.9,109,1.1,41,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,0.0,9.0,40.0
214,214,1,1,0.0,1013.7,79,1018.7,20.9,109,1.1,121,0,2016.0,10.0,17.0,2016.0,10.0,17.0,10.0,0.0,9.0,40.0
215,215,2,0,0.0,1013.7,79,1018.7,20.9,109,1.1,102,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,40.0,9.0,20.0
216,216,3,0,0.0,1013.7,79,1018.7,20.9,109,1.1,150,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,40.0,9.0,20.0
217,217,3,1,0.0,1013.7,79,1018.7,20.9,109,1.1,137,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,40.0,9.0,20.0
218,218,1,0,0.0,1013.7,79,1018.7,20.9,109,1.1,54,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,40.0,9.0,20.0
219,219,1,1,0.0,1013.7,79,1018.7,20.9,109,1.1,120,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,40.0,9.0,20.0
220,220,2,0,0.0,1013.7,79,1018.7,20.9,109,1.1,114,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,20.0,9.0,0.0
221,221,3,0,0.0,1013.7,79,1018.7,20.9,109,1.1,138,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,20.0,9.0,0.0
222,222,3,1,0.0,1013.7,79,1018.7,20.9,109,1.1,136,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,20.0,9.0,0.0
223,223,1,0,0.0,1013.7,79,1018.7,20.9,109,1.1,43,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,20.0,9.0,0.0
224,224,1,1,0.0,1013.7,79,1018.7,20.9,109,1.1,161,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,20.0,9.0,0.0
225,225,2,0,0.0,1013.4,79,1018.4,21.3,81,1.2,109,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,0.0,8.0,40.0
226,226,3,0,0.0,1013.4,79,1018.4,21.3,81,1.2,180,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,0.0,8.0,40.0
227,227,3,1,0.0,1013.4,79,1018.4,21.3,81,1.2,150,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,0.0,8.0,40.0
228,228,1,0,0.0,1013.4,79,1018.4,21.3,81,1.2,56,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,0.0,8.0,40.0
229,229,1,1,0.0,1013.4,79,1018.4,21.3,81,1.2,141,0,2016.0,10.0,17.0,2016.0,10.0,17.0,9.0,0.0,8.0,40.0
230,230,2,0,0.0,1013.4,79,1018.4,21.3,81,1.2,133,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,40.0,8.0,20.0
231,231,3,0,0.0,1013.4,79,1018.4,21.3,81,1.2,182,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,40.0,8.0,20.0
232,232,3,1,0.0,1013.4,79,1018.4,21.3,81,1.2,147,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,40.0,8.0,20.0
233,233,1,0,0.0,1013.4,79,1018.4,21.3,81,1.2,46,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,40.0,8.0,20.0
234,234,1,1,0.0,1013.4,79,1018.4,21.3,81,1.2,140,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,40.0,8.0,20.0
235,235,2,0,0.0,1013.4,79,1018.4,21.3,81,1.2,130,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,20.0,8.0,0.0
236,236,3,0,0.0,1013.4,79,1018.4,21.3,81,1.2,175,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,20.0,8.0,0.0
237,237,3,1,0.0,1013.4,79,1018.4,21.3,81,1.2,123,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,20.0,8.0,0.0
238,238,1,0,0.0,1013.4,79,1018.4,21.3,81,1.2,50,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,20.0,8.0,0.0
239,239,1,1,0.0,1013.4,79,1018.4,21.3,81,1.2,132,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,20.0,8.0,0.0
240,240,2,0,0.0,1013.4,79,1018.4,21.3,81,1.2,119,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,0.0,7.0,40.0
241,241,3,0,0.0,1013.4,79,1018.4,21.3,81,1.2,165,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,0.0,7.0,40.0
242,242,3,1,0.0,1013.4,79,1018.4,21.3,81,1.2,104,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,0.0,7.0,40.0
243,243,1,0,0.0,1013.4,79,1018.4,21.3,81,1.2,56,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,0.0,7.0,40.0
244,244,1,1,0.0,1013.4,79,1018.4,21.3,81,1.2,130,0,2016.0,10.0,17.0,2016.0,10.0,17.0,8.0,0.0,7.0,40.0
245,245,2,0,0.0,1013.4,79,1018.4,21.3,81,1.2,125,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,40.0,7.0,20.0
246,246,3,0,0.0,1013.4,79,1018.4,21.3,81,1.2,162,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,40.0,7.0,20.0
247,247,3,1,0.0,1013.4,79,1018.4,21.3,81,1.2,111,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,40.0,7.0,20.0
248,248,1,0,0.0,1013.4,79,1018.4,21.3,81,1.2,44,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,40.0,7.0,20.0
249,249,1,1,0.0,1013.4,79,1018.4,21.3,81,1.2,120,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,40.0,7.0,20.0
250,250,2,0,0.0,1013.4,79,1018.4,21.3,81,1.2,84,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,20.0,7.0,0.0
251,251,3,0,0.0,1013.4,79,1018.4,21.3,81,1.2,145,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,20.0,7.0,0.0
252,252,3,1,0.0,1013.4,79,1018.4,21.3,81,1.2,87,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,20.0,7.0,0.0
253,253,1,0,0.0,1013.4,79,1018.4,21.3,81,1.2,45,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,20.0,7.0,0.0
254,254,1,1,0.0,1013.4,79,1018.4,21.3,81,1.2,106,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,20.0,7.0,0.0
255,255,2,0,0.0,1013.4,79,1018.4,21.3,81,1.2,52,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,0.0,6.0,40.0
256,256,3,0,0.0,1013.4,79,1018.4,21.3,81,1.2,95,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,0.0,6.0,40.0
257,257,3,1,0.0,1013.4,79,1018.4,21.3,81,1.2,49,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,0.0,6.0,40.0
258,258,1,0,0.0,1013.4,79,1018.4,21.3,81,1.2,19,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,0.0,6.0,40.0
259,259,1,1,0.0,1013.4,79,1018.4,21.3,81,1.2,73,0,2016.0,10.0,17.0,2016.0,10.0,17.0,7.0,0.0,6.0,40.0
260,260,2,0,0.0,1013.4,79,1018.4,21.3,81,1.2,45,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,40.0,6.0,20.0
261,261,3,0,0.0,1013.4,79,1018.4,21.3,81,1.2,59,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,40.0,6.0,20.0
262,262,3,1,0.0,1013.4,79,1018.4,21.3,81,1.2,41,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,40.0,6.0,20.0
263,263,1,0,0.0,1013.4,79,1018.4,21.3,81,1.2,18,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,40.0,6.0,20.0
264,264,1,1,0.0,1013.4,79,1018.4,21.3,81,1.2,68,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,40.0,6.0,20.0
265,265,2,0,0.0,1013.4,79,1018.4,21.3,81,1.2,31,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,20.0,6.0,0.0
266,266,3,0,0.0,1013.4,79,1018.4,21.3,81,1.2,40,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,20.0,6.0,0.0
267,267,3,1,0.0,1013.4,79,1018.4,21.3,81,1.2,32,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,20.0,6.0,0.0
268,268,1,0,0.0,1013.4,79,1018.4,21.3,81,1.2,13,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,20.0,6.0,0.0
269,269,1,1,0.0,1013.4,79,1018.4,21.3,81,1.2,45,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,20.0,6.0,0.0
270,270,2,0,0.1,1015.6,90,1020.6,19.6,104,1.5,23,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,0.0,5.0,40.0
271,271,3,0,0.1,1015.6,90,1020.6,19.6,104,1.5,23,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,0.0,5.0,40.0
272,272,3,1,0.1,1015.6,90,1020.6,19.6,104,1.5,15,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,0.0,5.0,40.0
273,273,1,0,0.1,1015.6,90,1020.6,19.6,104,1.5,7,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,0.0,5.0,40.0
274,274,1,1,0.1,1015.6,90,1020.6,19.6,104,1.5,38,0,2016.0,10.0,17.0,2016.0,10.0,17.0,6.0,0.0,5.0,40.0
275,275,2,0,0.1,1015.6,90,1020.6,19.6,104,1.5,19,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,40.0,5.0,20.0
276,276,3,0,0.1,1015.6,90,1020.6,19.6,104,1.5,15,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,40.0,5.0,20.0
277,277,3,1,0.1,1015.6,90,1020.6,19.6,104,1.5,10,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,40.0,5.0,20.0
278,278,1,0,0.1,1015.6,90,1020.6,19.6,104,1.5,5,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,40.0,5.0,20.0
279,279,1,1,0.1,1015.6,90,1020.6,19.6,104,1.5,32,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,40.0,5.0,20.0
280,280,2,0,0.1,1015.6,90,1020.6,19.6,104,1.5,14,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,20.0,5.0,0.0
281,281,3,0,0.1,1015.6,90,1020.6,19.6,104,1.5,14,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,20.0,5.0,0.0
282,282,3,1,0.1,1015.6,90,1020.6,19.6,104,1.5,6,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,20.0,5.0,0.0
283,283,1,0,0.1,1015.6,90,1020.6,19.6,104,1.5,2,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,20.0,5.0,0.0
284,284,1,1,0.1,1015.6,90,1020.6,19.6,104,1.5,27,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,20.0,5.0,0.0
285,285,3,0,0.1,1015.6,90,1020.6,19.6,104,1.5,11,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,0.0,4.0,40.0
286,286,3,1,0.1,1015.6,90,1020.6,19.6,104,1.5,6,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,0.0,4.0,40.0
287,287,1,0,0.1,1015.6,90,1020.6,19.6,104,1.5,17,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,0.0,4.0,40.0
288,288,1,1,0.1,1015.6,90,1020.6,19.6,104,1.5,26,0,2016.0,10.0,17.0,2016.0,10.0,17.0,5.0,0.0,4.0,40.0
289,289,3,0,0.1,1015.6,90,1020.6,19.6,104,1.5,12,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,40.0,4.0,20.0
290,290,3,1,0.1,1015.6,90,1020.6,19.6,104,1.5,5,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,40.0,4.0,20.0
291,291,1,0,0.1,1015.6,90,1020.6,19.6,104,1.5,12,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,40.0,4.0,20.0
292,292,1,1,0.1,1015.6,90,1020.6,19.6,104,1.5,20,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,40.0,4.0,20.0
293,293,3,0,0.1,1015.6,90,1020.6,19.6,104,1.5,15,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,20.0,4.0,0.0
294,294,3,1,0.1,1015.6,90,1020.6,19.6,104,1.5,7,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,20.0,4.0,0.0
295,295,1,0,0.1,1015.6,90,1020.6,19.6,104,1.5,14,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,20.0,4.0,0.0
296,296,1,1,0.1,1015.6,90,1020.6,19.6,104,1.5,13,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,20.0,4.0,0.0
297,297,3,0,0.1,1015.6,90,1020.6,19.6,104,1.5,7,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,0.0,3.0,40.0
298,298,3,1,0.1,1015.6,90,1020.6,19.6,104,1.5,7,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,0.0,3.0,40.0
299,299,1,0,0.1,1015.6,90,1020.6,19.6,104,1.5,7,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,0.0,3.0,40.0
300,300,1,1,0.1,1015.6,90,1020.6,19.6,104,1.5,21,0,2016.0,10.0,17.0,2016.0,10.0,17.0,4.0,0.0,3.0,40.0
301,301,3,0,0.1,1015.6,90,1020.6,19.6,104,1.5,15,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,40.0,3.0,20.0
302,302,3,1,0.1,1015.6,90,1020.6,19.6,104,1.5,1,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,40.0,3.0,20.0
303,303,1,0,0.1,1015.6,90,1020.6,19.6,104,1.5,10,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,40.0,3.0,20.0
304,304,1,1,0.1,1015.6,90,1020.6,19.6,104,1.5,11,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,40.0,3.0,20.0
305,305,3,0,0.1,1015.6,90,1020.6,19.6,104,1.5,16,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,20.0,3.0,0.0
306,306,3,1,0.1,1015.6,90,1020.6,19.6,104,1.5,8,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,20.0,3.0,0.0
307,307,1,0,0.1,1015.6,90,1020.6,19.6,104,1.5,7,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,20.0,3.0,0.0
308,308,1,1,0.1,1015.6,90,1020.6,19.6,104,1.5,6,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,20.0,3.0,0.0
309,309,2,0,0.0,1015.6,80,1020.6,20.1,35,2.1,1,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,0.0,2.0,40.0
310,310,3,0,0.0,1015.6,80,1020.6,20.1,35,2.1,13,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,0.0,2.0,40.0
311,311,3,1,0.0,1015.6,80,1020.6,20.1,35,2.1,1,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,0.0,2.0,40.0
312,312,1,0,0.0,1015.6,80,1020.6,20.1,35,2.1,7,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,0.0,2.0,40.0
313,313,1,1,0.0,1015.6,80,1020.6,20.1,35,2.1,6,0,2016.0,10.0,17.0,2016.0,10.0,17.0,3.0,0.0,2.0,40.0
314,314,3,0,0.0,1015.6,80,1020.6,20.1,35,2.1,14,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,40.0,2.0,20.0
315,315,3,1,0.0,1015.6,80,1020.6,20.1,35,2.1,3,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,40.0,2.0,20.0
316,316,1,0,0.0,1015.6,80,1020.6,20.1,35,2.1,6,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,40.0,2.0,20.0
317,317,1,1,0.0,1015.6,80,1020.6,20.1,35,2.1,9,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,40.0,2.0,20.0
318,318,2,0,0.0,1015.6,80,1020.6,20.1,35,2.1,3,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,20.0,2.0,0.0
319,319,3,0,0.0,1015.6,80,1020.6,20.1,35,2.1,11,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,20.0,2.0,0.0
320,320,3,1,0.0,1015.6,80,1020.6,20.1,35,2.1,5,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,20.0,2.0,0.0
321,321,1,0,0.0,1015.6,80,1020.6,20.1,35,2.1,4,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,20.0,2.0,0.0
322,322,1,1,0.0,1015.6,80,1020.6,20.1,35,2.1,5,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,20.0,2.0,0.0
323,323,3,0,0.0,1015.6,80,1020.6,20.1,35,2.1,10,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,0.0,1.0,40.0
324,324,3,1,0.0,1015.6,80,1020.6,20.1,35,2.1,4,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,0.0,1.0,40.0
325,325,1,0,0.0,1015.6,80,1020.6,20.1,35,2.1,5,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,0.0,1.0,40.0
326,326,1,1,0.0,1015.6,80,1020.6,20.1,35,2.1,10,0,2016.0,10.0,17.0,2016.0,10.0,17.0,2.0,0.0,1.0,40.0
327,327,2,0,0.0,1015.6,80,1020.6,20.1,35,2.1,1,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,40.0,1.0,20.0
328,328,3,0,0.0,1015.6,80,1020.6,20.1,35,2.1,19,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,40.0,1.0,20.0
329,329,3,1,0.0,1015.6,80,1020.6,20.1,35,2.1,10,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,40.0,1.0,20.0
330,330,1,0,0.0,1015.6,80,1020.6,20.1,35,2.1,11,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,40.0,1.0,20.0
331,331,1,1,0.0,1015.6,80,1020.6,20.1,35,2.1,7,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,40.0,1.0,20.0
332,332,2,0,0.0,1015.6,80,1020.6,20.1,35,2.1,2,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,20.0,1.0,0.0
333,333,3,0,0.0,1015.6,80,1020.6,20.1,35,2.1,23,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,20.0,1.0,0.0
334,334,3,1,0.0,1015.6,80,1020.6,20.1,35,2.1,10,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,20.0,1.0,0.0
335,335,1,0,0.0,1015.6,80,1020.6,20.1,35,2.1,6,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,20.0,1.0,0.0
336,336,1,1,0.0,1015.6,80,1020.6,20.1,35,2.1,7,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,20.0,1.0,0.0
337,337,2,0,0.0,1015.6,80,1020.6,20.1,35,2.1,4,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,0.0,0.0,40.0
338,338,3,0,0.0,1015.6,80,1020.6,20.1,35,2.1,18,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,0.0,0.0,40.0
339,339,3,1,0.0,1015.6,80,1020.6,20.1,35,2.1,88,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,0.0,0.0,40.0
340,340,1,0,0.0,1015.6,80,1020.6,20.1,35,2.1,7,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,0.0,0.0,40.0
341,341,1,1,0.0,1015.6,80,1020.6,20.1,35,2.1,33,0,2016.0,10.0,17.0,2016.0,10.0,17.0,1.0,0.0,0.0,40.0
342,342,2,0,0.0,1015.6,80,1020.6,20.1,35,2.1,1,0,2016.0,10.0,17.0,2016.0,10.0,17.0,0.0,40.0,0.0,20.0
343,343,3,0,0.0,1015.6,80,1020.6,20.1,35,2.1,21,0,2016.0,10.0,17.0,2016.0,10.0,17.0,0.0,40.0,0.0,20.0
